p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
MIR4435-2HG1,8.08207117974898e-12,0.403247084891415,0.571,0.166,8.07722193704113e-08,9,MIR4435-2HG
SPP11,8.46850573973568e-12,0.486105841968555,0.551,0.147,8.46342463629184e-08,9,SPP1
ARID5A1,9.05872441871248e-12,0.491366879798734,0.816,0.321,9.05328918406125e-08,9,ARID5A
SERPINB11,9.11553392149163e-12,0.532616503845414,0.939,0.498,9.11006460113874e-08,9,SERPINB1
ELOVL5,1.03998349114819e-11,0.364486081451663,0.714,0.211,1.0393595010535e-07,9,ELOVL5
PAPD5,1.08920894698266e-11,0.344628433454924,0.469,0.117,1.08855542161447e-07,9,PAPD5
CKS21,1.33633411476396e-11,0.566408116690046,0.939,0.476,1.3355323142951e-07,9,CKS2
SMNDC1,1.49315048458204e-11,0.317689778625822,0.51,0.129,1.49225459429129e-07,9,SMNDC1
PKM1,1.75391688943088e-11,0.457244821053964,1,0.696,1.75286453929722e-07,9,PKM
NME11,2.35735184115268e-11,0.467821927295041,0.612,0.208,2.35593743004799e-07,9,NME1
BCL3,2.49777842074434e-11,0.305752526647488,0.429,0.1,2.4962797536919e-07,9,BCL3
SYAP11,2.61749593608705e-11,0.499153746742137,0.816,0.344,2.6159254385254e-07,9,SYAP1
JARID22,2.79026355571159e-11,0.388062729971203,0.571,0.168,2.78858939757817e-07,9,JARID2
RAB5A,3.386238942214e-11,0.35677760137906,0.673,0.203,3.38420719884867e-07,9,RAB5A
CYLD,3.52313301701743e-11,0.349586886735038,0.633,0.189,3.52101913720722e-07,9,CYLD
SPAG9,4.14882687054249e-11,0.43098765357179,0.653,0.234,4.14633757442017e-07,9,SPAG9
NGLY1,4.8455308847552e-11,0.270371631254791,0.449,0.104,4.84262356622434e-07,9,NGLY1
PARK71,5.70787578309655e-11,0.443788157475056,0.959,0.592,5.70445105762669e-07,9,PARK7
HIST1H4C1,6.01232049796538e-11,0.406541155035863,0.592,0.171,6.0087131056666e-07,9,HIST1H4C
ANAPC5,6.16252178992163e-11,0.357740931186403,0.551,0.162,6.15882427684767e-07,9,ANAPC5
FNBP1,6.76699774565721e-11,0.430614667116167,0.735,0.26,6.76293754700981e-07,9,FNBP1
AREG2,8.62841497944288e-11,0.637817437410639,0.776,0.317,8.62323793045521e-07,9,AREG
CD58,8.87296194898177e-11,0.390870457877628,0.816,0.277,8.86763817181238e-07,9,CD58
IL7R2,9.88527711274364e-11,0.581734819916894,0.796,0.4,9.87934594647599e-07,9,IL7R
PDAP11,1.06845000473237e-10,0.383357682028331,0.673,0.228,1.06780893472953e-06,9,PDAP1
CHD1,1.07283419367211e-10,0.501522799305208,0.694,0.286,1.07219049315591e-06,9,CHD1
ARPC1B1,1.09439141783678e-10,0.330666273232885,1,0.882,1.09373478298608e-06,9,ARPC1B
LUZP1,1.31770379521217e-10,0.311336206779734,0.551,0.155,1.31691317293505e-06,9,LUZP1
TUBA1B1,1.41288904909415e-10,0.411478468763981,0.959,0.873,1.4120413156647e-06,9,TUBA1B
BTF3,1.63663393163343e-10,0.263109969312809,1,0.922,1.63565195127445e-06,9,BTF3
TMEM183A,1.91413471477777e-10,0.33665472162537,0.551,0.165,1.9129862339489e-06,9,TMEM183A
BID,2.01982557938906e-10,0.526436668394159,0.776,0.346,2.01861368404142e-06,9,BID
UBE2D2,2.02288043438729e-10,0.457562166052138,0.857,0.421,2.02166670612666e-06,9,UBE2D2
SELK2,2.1565019251688e-10,0.472084592023236,0.959,0.665,2.1552080240137e-06,9,SELK
SRGN3,2.43915515478963e-10,0.32340523497093,1,0.948,2.43769166169676e-06,9,SRGN
NONO,2.54035099835736e-10,0.385286922832234,0.837,0.296,2.53882678775834e-06,9,NONO
CISD21,2.57636975423869e-10,0.47412883469147,0.714,0.313,2.57482393238614e-06,9,CISD2
MED10,2.6899189968041e-10,0.310050343833671,0.551,0.158,2.68830504540602e-06,9,MED10
CCSER2,2.74570677586486e-10,0.271688398001212,0.469,0.118,2.74405935179934e-06,9,CCSER2
PLEK2,3.04783262741646e-10,0.477981525427098,0.918,0.46,3.04600392784001e-06,9,PLEK
UBE2A,3.30727937823841e-10,0.424992961345012,0.796,0.347,3.30529501061147e-06,9,UBE2A
DNPH12,3.3294391117211e-10,0.339163152226592,0.592,0.18,3.32744144825407e-06,9,DNPH1
UBE2D3,3.4423688126477e-10,0.326586726071443,1,0.857,3.44030339136011e-06,9,UBE2D3
EIF4H1,3.48161989973407e-10,0.393179007158994,0.796,0.293,3.47953092779423e-06,9,EIF4H
PDE4B2,3.72786118840052e-10,0.37761097635917,0.592,0.193,3.72562447168748e-06,9,PDE4B
BTG12,3.73962099304179e-10,0.488516536920153,0.959,0.604,3.73737722044596e-06,9,BTG1
LPIN1,4.56772040379532e-10,0.255600660197602,0.367,0.083,4.56497977155304e-06,9,LPIN1
YPEL5,4.59142687804376e-10,0.471968136265408,0.837,0.377,4.58867202191693e-06,9,YPEL5
LGALS12,4.6691449742307e-10,0.280627297518503,1,0.962,4.66634348724616e-06,9,LGALS1
CCNI,5.58179413999937e-10,0.350274752873901,1,0.841,5.57844506351537e-06,9,CCNI
UBAC21,5.62361340977192e-10,0.32559004406809,0.592,0.184,5.62023924172606e-06,9,UBAC2
BAZ1A,5.97005282541415e-10,0.46929426417352,0.898,0.447,5.96647079371891e-06,9,BAZ1A
YWHAQ1,6.28289588722531e-10,0.446406524795886,0.939,0.437,6.27912614969297e-06,9,YWHAQ
NAP1L1,6.45172868739117e-10,0.38709245534175,1,0.831,6.44785765017874e-06,9,NAP1L1
PSME11,6.52400343280636e-10,0.446772142163914,0.898,0.552,6.52008903074667e-06,9,PSME1
ATG3,6.54129679314224e-10,0.4606629809429,0.837,0.432,6.53737201506635e-06,9,ATG3
CD300A2,7.46217964692802e-10,0.338409366478286,0.531,0.16,7.45770233913987e-06,9,CD300A
MEF2C1,7.57709072514817e-10,0.280497611529977,0.388,0.096,7.57254447071309e-06,9,MEF2C
NFKB2,9.35713206196693e-10,0.298442688632838,0.469,0.13,9.35151778272975e-06,9,NFKB2
VAMP51,9.82182334057431e-10,0.308788147882839,0.531,0.157,9.81593024656997e-06,9,VAMP5
PPP1R2,1.13281409314892e-09,0.455392199201661,0.878,0.425,1.13213440469303e-05,9,PPP1R2
TNIP1,1.14533918848326e-09,0.290042537327876,0.51,0.145,1.14465198497017e-05,9,TNIP1
RNPS1,1.14883596731324e-09,0.36951139987765,0.755,0.285,1.14814666573286e-05,9,RNPS1
AVPI11,1.17367432218988e-09,0.472316264187338,0.857,0.427,1.17297011759656e-05,9,AVPI1
PRELID11,1.5244717896306e-09,0.492240663797451,0.796,0.484,1.52355710655683e-05,9,PRELID1
HLA-DQB12,1.5660393200205e-09,0.337580241636767,0.98,0.911,1.56509969642849e-05,9,HLA-DQB1
IL1RN2,1.64848643166514e-09,0.482763152577033,0.694,0.273,1.64749733980614e-05,9,IL1RN
LST1,1.78104616794595e-09,0.279316479820892,0.98,0.922,1.77997754024518e-05,9,LST1
YIPF4,1.93454895647066e-09,0.309836064337537,0.571,0.177,1.93338822709678e-05,9,YIPF4
OSTC1,1.94152775357057e-09,0.444219155588888,0.816,0.376,1.94036283691843e-05,9,OSTC
AGO2,2.34638520389036e-09,0.27807296858394,0.408,0.106,2.34497737276803e-05,9,AGO2
GUK11,2.38283515423688e-09,0.358547744133239,1,0.766,2.38140545314434e-05,9,GUK1
PRKAR2A,2.62470041429811e-09,0.267812766600713,0.51,0.144,2.62312559404953e-05,9,PRKAR2A
MARCKSL1,2.84341907590269e-09,0.358126273971595,0.306,0.07,2.84171302445714e-05,9,MARCKSL1
OLA11,2.84652336377524e-09,0.368485384242615,0.653,0.248,2.84481544975697e-05,9,OLA1
HECA,2.98921393962935e-09,0.27942545127433,0.49,0.14,2.98742041126558e-05,9,HECA
MXD12,3.33261658769209e-09,0.383776299652742,0.776,0.302,3.33061701773947e-05,9,MXD1
NBEAL12,3.38748983796516e-09,0.421848498807498,0.918,0.569,3.38545734406238e-05,9,NBEAL1
CXCR42,3.40036041021958e-09,0.504207326546279,0.816,0.382,3.39832019397345e-05,9,CXCR4
SCNM1,3.82963688143389e-09,0.262449693337147,0.51,0.145,3.82733909930503e-05,9,SCNM1
C9orf142,4.25067085804936e-09,0.321294994486866,0.592,0.19,4.24812045553453e-05,9,C9orf142
CIRBP,5.02033115245939e-09,0.414508012126092,0.98,0.607,5.01731895376792e-05,9,CIRBP
NR4A12,5.1737236450287e-09,0.474146825380244,0.898,0.509,5.17061941084168e-05,9,NR4A1
UCP21,5.1959937434333e-09,0.465847870458662,0.837,0.479,5.19287614718724e-05,9,UCP2
EREG2,5.34789527217119e-09,0.46867828177854,0.469,0.15,5.34468653500788e-05,9,EREG
PLGRKT1,5.40466146464985e-09,0.339557514888971,0.653,0.227,5.40141866777107e-05,9,PLGRKT
TACC1,7.01493862332906e-09,0.415006806738472,0.755,0.347,7.01072966015507e-05,9,TACC1
STK17B,7.12344859729069e-09,0.399790500302691,0.755,0.321,7.11917452813232e-05,9,STK17B
BCAT11,7.40163638943976e-09,0.286498538620523,0.449,0.131,7.3971954076061e-05,9,BCAT1
UBE2E11,7.55787741276498e-09,0.364841638157808,0.653,0.243,7.55334268631732e-05,9,UBE2E1
BLOC1S6,8.30974151831699e-09,0.334592000388773,0.673,0.243,8.304755673406e-05,9,BLOC1S6
FDPS,8.50887765780971e-09,0.31085378082638,0.49,0.155,8.50377233121502e-05,9,FDPS
KMT2E,9.07761960236298e-09,0.403894348732389,0.837,0.359,9.07217303060156e-05,9,KMT2E
TYMP,9.22777500381935e-09,0.466876481144863,0.918,0.464,9.22223833881706e-05,9,TYMP
USP36,9.4549600339941e-09,0.316364245641838,0.531,0.173,9.44928705797371e-05,9,USP36
ZFAS1,9.86327594207698e-09,0.289573803270694,1,0.87,9.85735797651173e-05,9,ZFAS1
MTF2,1.04766311885101e-08,0.251939350363677,0.531,0.156,0.00010470345209797,9,MTF2
STK4,1.09899830470619e-08,0.404826481988937,0.714,0.299,0.000109833890572336,9,STK4
PPA21,1.16513145285601e-08,0.337807536654182,0.633,0.224,0.00011644323739843,9,PPA2
PTPRE,1.21120518641905e-08,0.436482152760701,0.776,0.352,0.00012104784633072,9,PTPRE
NAF1,1.26535383288518e-08,0.272136114574752,0.347,0.088,0.000126459462058545,9,NAF1
LSM41,1.42731836891307e-08,0.435980327327053,0.837,0.452,0.000142646197789172,9,LSM4
NHP21,1.65386836243982e-08,0.410035144326955,0.796,0.388,0.000165287604142235,9,NHP2
PDE4A,1.82503560605434e-08,0.32563929487335,0.51,0.175,0.000182394058469071,9,PDE4A
VEGFA2,1.87000244469423e-08,0.287360864068684,0.531,0.166,0.000186888044322742,9,VEGFA
NAMPT2,1.91837965664237e-08,0.402862479724526,0.98,0.715,0.000191722862884839,9,NAMPT
CCT31,1.93143097788163e-08,0.384186108738442,0.776,0.333,0.00019302721192949,9,CCT3
FAM49A1,2.03092861667462e-08,0.361017934494159,0.633,0.243,0.000202971005950462,9,FAM49A
UCHL31,2.07723592062507e-08,0.269262715107914,0.49,0.15,0.00020759895790727,9,UCHL3
OAZ21,2.11123760453891e-08,0.302335212468204,0.592,0.198,0.000210997086197619,9,OAZ2
AK21,2.13716457361564e-08,0.283146024644617,0.592,0.192,0.000213588227487147,9,AK2
PDLIM7,2.45303964528857e-08,0.279621534404793,0.51,0.159,0.00024515678215014,9,PDLIM7
CACYBP3,2.49463050018184e-08,0.42137251911027,0.918,0.45,0.000249313372188173,9,CACYBP
CYC11,2.50277378776321e-08,0.321557796802597,0.673,0.247,0.000250127212349055,9,CYC1
CHCHD21,3.09625648643047e-08,0.27661260478865,1,0.893,0.000309439873253861,9,CHCHD2
TOMM221,3.30537405601459e-08,0.362095475834123,0.837,0.353,0.000330339083158098,9,TOMM22
NUDT5,3.40647361536264e-08,0.256851081304514,0.469,0.142,0.000340442973119343,9,NUDT5
SERBP1,3.41873670676477e-08,0.400519657816694,0.898,0.511,0.000341668546474071,9,SERBP1
CLNS1A,3.43479844284318e-08,0.33269836059637,0.694,0.273,0.000343273756377748,9,CLNS1A
C10orf542,3.49176024349725e-08,0.35202454567114,0.612,0.222,0.000348966518735115,9,C10orf54
PNISR,3.49399733597033e-08,0.412841373772063,0.714,0.342,0.000349190093756875,9,PNISR
GLIPR1,3.60815891526763e-08,0.422289679347605,0.776,0.393,0.000360599401991847,9,GLIPR1
CHMP1B3,3.83502782391262e-08,0.393031323976949,0.816,0.354,0.000383272680721827,9,CHMP1B
EIF3F1,4.06366009042572e-08,0.415805030259937,0.898,0.542,0.000406122189437147,9,EIF3F
JOSD1,4.55716559859102e-08,0.327890356169369,0.571,0.212,0.000455443129923186,9,JOSD1
UBE2J1,4.81009413834681e-08,0.358433607995453,0.633,0.25,0.00048072080818638,9,UBE2J1
HMGN1,5.21275345093266e-08,0.363774468387411,0.959,0.702,0.00052096257988621,9,HMGN1
CCT21,5.86357894186415e-08,0.323885914870853,0.633,0.237,0.000586006079449903,9,CCT2
TSTD1,5.89147012954735e-08,0.311693502945337,0.592,0.218,0.000588793524746962,9,TSTD1
CDK2AP2,5.98822829164857e-08,0.400751908031524,0.551,0.217,0.000598463535467358,9,CDK2AP2
MAPKAPK31,6.04058296660406e-08,0.302137467375924,0.612,0.219,0.00060369586168241,9,MAPKAPK3
NR4A24,6.20865513744337e-08,0.459030567175069,0.776,0.357,0.00062049299443609,9,NR4A2
CDKN1A,6.28160514201026e-08,0.49199850674004,0.878,0.523,0.000627783617892506,9,CDKN1A
MBOAT7,6.52501102860195e-08,0.280132511284585,0.49,0.158,0.000652109602198478,9,MBOAT7
ACTR3,7.0458517026438e-08,0.376635346207516,0.959,0.641,0.000704162419162221,9,ACTR3
SHKBP1,7.56421952735321e-08,0.301660597134278,0.633,0.228,0.00075596809956368,9,SHKBP1
CSNK2B1,7.65190575873818e-08,0.378617015116068,0.939,0.474,0.000764731461528294,9,CSNK2B
BTG32,7.72691977925897e-08,0.34176027561786,0.633,0.243,0.000772228362739141,9,BTG3
PAFAH1B1,8.09632059624762e-08,0.315101669289615,0.592,0.222,0.000809146280388987,9,PAFAH1B1
STOML21,8.16951884668175e-08,0.322446569460005,0.612,0.24,0.000816461713537374,9,STOML2
SUMO1,1.00538893218662e-07,0.386984977858146,0.898,0.535,0.00100478569882731,9,SUMO1
TLN1,1.05066719948755e-07,0.347086328236054,0.633,0.267,0.00105003679916786,9,TLN1
SNRPE1,1.11113735524563e-07,0.379681015477086,0.918,0.465,0.00111047067283248,9,SNRPE
MAD2L2,1.16133347834565e-07,0.25583911094671,0.449,0.144,0.00116063667825865,9,MAD2L2
FNIP22,1.2055206011717e-07,0.38500478385748,0.694,0.298,0.001204797288811,9,FNIP2
RAP1B,1.26006979928425e-07,0.370832025924702,0.755,0.357,0.00125931375740468,9,RAP1B
NFE2L2,1.3184792876928e-07,0.389452228624798,0.857,0.423,0.00131768820012019,9,NFE2L2
NAA10,1.39233804725471e-07,0.342264172036754,0.714,0.307,0.00139150264442636,9,NAA10
BOLA31,1.47056521049074e-07,0.28539031659515,0.612,0.219,0.00146968287136445,9,BOLA3
PSMD41,1.47689266569972e-07,0.339415819777509,0.653,0.271,0.0014760065301003,9,PSMD4
LINC001521,1.60460093227823e-07,0.378315156952852,0.592,0.251,0.00160363817171887,9,LINC00152
ARPC41,1.70903585348636e-07,0.36449474337997,0.918,0.574,0.00170801043197426,9,ARPC4
CLDND1,1.74236238531345e-07,0.280181247343424,0.51,0.176,0.00174131696788226,9,CLDND1
PDCD51,1.78247325392699e-07,0.33093176994227,0.694,0.279,0.00178140376997464,9,PDCD5
RBCK1,1.78924305179574e-07,0.300309262418715,0.673,0.256,0.00178816950596467,9,RBCK1
ANKRD11,1.83557684926151e-07,0.29420181550887,0.592,0.215,0.00183447550315195,9,ANKRD11
GK1,1.85425009531476e-07,0.374684715146161,0.857,0.426,0.00185313754525757,9,GK
DCXR1,1.89096394485376e-07,0.302362813017158,0.694,0.261,0.00188982936648685,9,DCXR
PPP1R12A,1.90488836792604e-07,0.282369972757696,0.571,0.203,0.00190374543490528,9,PPP1R12A
FAM129A,1.93255223614468e-07,0.350508041529006,0.531,0.208,0.00193139270480299,9,FAM129A
LILRB42,1.9328643600651e-07,0.274356140123637,0.449,0.147,0.00193170464144906,9,LILRB4
TAP1,1.93422794045794e-07,0.315954204148312,0.49,0.175,0.00193306740369367,9,TAP1
CSF1R2,2.12451558320564e-07,0.347157907404892,0.612,0.253,0.00212324087385571,9,CSF1R
COPS6,2.16438847903579e-07,0.305517841736135,0.612,0.237,0.00216308984594837,9,COPS6
DNAJB111,2.38181720786329e-07,0.33473521083265,0.673,0.272,0.00238038811753858,9,DNAJB11
CCT6A1,2.48369082609716e-07,0.359578740730725,0.816,0.363,0.0024822006116015,9,CCT6A
MYO1G,2.53059351136096e-07,0.298610133408875,0.469,0.168,0.00252907515525414,9,MYO1G
PABPC4,2.69180616860392e-07,0.345291728296889,0.816,0.365,0.00269019108490276,9,PABPC4
CHMP4A1,2.77350899116238e-07,0.327207196475414,0.735,0.316,0.00277184488576768,9,CHMP4A
NDUFB21,2.97466315982938e-07,0.31416769612806,1,0.805,0.00297287836193348,9,NDUFB2
UBA2,3.01567986216748e-07,0.323867494974107,0.551,0.212,0.00301387045425018,9,UBA2
MANF1,3.02848780424394e-07,0.363958764424497,0.551,0.221,0.00302667071156139,9,MANF
ENO11,3.13175021489901e-07,0.38435135939829,0.959,0.643,0.00312987116477007,9,ENO1
RALY,3.29480680015966e-07,0.343415809346409,0.755,0.321,0.00329282991607956,9,RALY
NFKBIE,3.62238434231929e-07,0.331030349553947,0.531,0.215,0.0036202109117139,9,NFKBIE
H2AFV,3.73044995216157e-07,0.350715313108038,0.755,0.361,0.00372821168219028,9,H2AFV
PSMA11,3.84933495499878e-07,0.364945723318231,0.898,0.458,0.00384702535402578,9,PSMA1
SLC25A53,3.85189914992775e-07,0.377276502389724,0.959,0.682,0.00384958801043779,9,SLC25A5
PVRL2,3.92935087988816e-07,0.279279088686184,0.571,0.205,0.00392699326936022,9,PVRL2
TMED21,4.11952655676522e-07,0.391035181603896,0.898,0.491,0.00411705484083116,9,TMED2
ARID5B2,4.1945606081809e-07,0.323012511644439,0.469,0.173,0.00419204387181599,9,ARID5B
C14orf166,4.67922807633372e-07,0.371688090648931,0.755,0.481,0.00467642053948792,9,C14orf166
PRKRA,4.89649683476048e-07,0.251337748022975,0.469,0.159,0.00489355893665963,9,PRKRA
FMNL1,5.19484268382314e-07,0.272830216942968,0.592,0.22,0.00519172577821284,9,FMNL1
FBL,5.48312654111301e-07,0.295954871163189,0.694,0.265,0.00547983666518835,9,FBL
ATP5J1,5.58734013527401e-07,0.32807865698782,0.939,0.677,0.00558398773119285,9,ATP5J
LAT21,5.64954097370407e-07,0.368641625485045,0.714,0.338,0.00564615124911985,9,LAT2
TMEM14C1,5.6761199099081e-07,0.370545307566657,0.898,0.524,0.00567271423796215,9,TMEM14C
APOA1BP,5.69733949375734e-07,0.254126807053613,0.469,0.16,0.00569392109006109,9,APOA1BP
CEBPD1,5.70906390728438e-07,0.337458816101897,0.49,0.189,0.00570563846894001,9,CEBPD
FOXO3,5.77716243720208e-07,0.257527732576978,0.531,0.19,0.00577369613973976,9,FOXO3
FLOT1,5.93722871150408e-07,0.351309730053433,0.918,0.473,0.00593366637427717,9,FLOT1
PGLS1,6.15125646377563e-07,0.351560748702483,0.898,0.511,0.00614756570989736,9,PGLS
AHSA1,6.19486924225181e-07,0.337487220989589,0.816,0.377,0.00619115232070646,9,AHSA1
ACP11,6.36246001770402e-07,0.265382143964923,0.612,0.224,0.0063586425416934,9,ACP1
PMAIP12,6.36714328161108e-07,0.378459325022843,0.633,0.272,0.00636332299564211,9,PMAIP1
PRMT2,6.69920743684985e-07,0.303921219302367,0.673,0.279,0.00669518791238774,9,PRMT2
SAMSN13,6.71116933601427e-07,0.40602730163206,0.714,0.363,0.00670714263441266,9,SAMSN1
OSER1,6.90719922213228e-07,0.290816053276082,0.612,0.236,0.006903054902599,9,OSER1
SUPT4H1,7.14161106311442e-07,0.330654718925365,0.776,0.436,0.00713732609647656,9,SUPT4H1
ETF1,7.1881138104871e-07,0.348099436888043,0.796,0.397,0.0071838009422008,9,ETF1
UFD1L,7.5856778752303e-07,0.274628802785732,0.571,0.216,0.00758112646850516,9,UFD1L
CNPY21,8.0174596656627e-07,0.312156199672981,0.673,0.281,0.0080126491898633,9,CNPY2
PDIA31,8.10275655980661e-07,0.380029569044695,0.857,0.515,0.00809789490587073,9,PDIA3
DDX21,9.10972275547308e-07,0.357755589480464,0.918,0.507,0.00910425692181979,9,DDX21
PSMB91,9.91127238332254e-07,0.328271409030934,0.755,0.354,0.00990532561989255,9,PSMB9
TNFRSF1A,1.07422188981799e-06,0.345546992557968,0.714,0.34,0.010735773566841,9,TNFRSF1A
TBCB,1.08458614405018e-06,0.323690801838914,0.694,0.311,0.0108393539236375,9,TBCB
PSMC51,1.10690876921809e-06,0.317500659946312,0.714,0.31,0.0110624462395656,9,PSMC5
FBXW5,1.20731395903809e-06,0.319279111026803,0.551,0.24,0.0120658957066267,9,FBXW5
C12orf57,1.21790366033757e-06,0.34264606545979,0.694,0.299,0.0121717291814137,9,C12orf57
ZFYVE162,1.24168437052616e-06,0.305252677384841,0.551,0.223,0.0124093935990385,9,ZFYVE16
PNN,1.26833115019789e-06,0.278248723878594,0.592,0.231,0.0126757015150777,9,PNN
SSRP1,1.27329171078988e-06,0.261904250054623,0.388,0.13,0.012725277357634,9,SSRP1
LSM51,1.2772611010663e-06,0.351064097763865,0.776,0.377,0.0127649474440566,9,LSM5
FOSL22,1.41278674367572e-06,0.363821194404921,0.816,0.412,0.0141193907162952,9,FOSL2
EIF3D,1.45785446220572e-06,0.3142924576738,0.694,0.31,0.014569797495284,9,EIF3D
VASP,1.60673369389125e-06,0.347455465497389,0.918,0.668,0.0160576965367491,9,VASP
DNAJB9,1.69391588763156e-06,0.328520216413206,0.531,0.218,0.0169289953809899,9,DNAJB9
CNOT2,1.69443686251467e-06,0.264883223714425,0.449,0.162,0.0169342020039716,9,CNOT2
HNRNPDL1,1.73941072147047e-06,0.325785006766982,0.98,0.69,0.0173836707503758,9,HNRNPDL
SERP11,1.96620350576818e-06,0.253692901651405,1,0.863,0.0196502378366472,9,SERP1
EIF5,2.00056524117176e-06,0.32153031349455,0.98,0.756,0.0199936490202706,9,EIF5
LITAF1,2.05045566871753e-06,0.279641646857146,0.98,0.845,0.0204922539531629,9,LITAF
GTF3A1,2.17282416425595e-06,0.344464821460558,0.796,0.526,0.021715204697574,9,GTF3A
QARS,2.24069550017794e-06,0.272551209040981,0.51,0.195,0.0223935108287783,9,QARS
CDC42SE1,2.2624213805854e-06,0.297651378760377,0.796,0.345,0.0226106392775705,9,CDC42SE1
THOC71,2.36325615062092e-06,0.292908319218866,0.714,0.315,0.0236183819693055,9,THOC7
BASP11,2.3908012437095e-06,0.31136583426453,0.694,0.296,0.0238936676296328,9,BASP1
WASF21,2.59607278135811e-06,0.326924383366095,0.592,0.271,0.025945151376893,9,WASF2
NDUFC22,2.67390662566596e-06,0.336294862656227,0.816,0.421,0.0267230228169056,9,NDUFC2
ARL6IP4,2.80717079308796e-06,0.311548077910776,0.878,0.665,0.028054864906121,9,ARL6IP4
HNRNPA0,2.86425656175939e-06,0.347112774327544,0.857,0.478,0.0286253800782234,9,HNRNPA0
NPM1,2.96048834453437e-06,0.258190910348907,0.98,0.865,0.0295871205152764,9,NPM1
LSM71,3.0958390745771e-06,0.336873653322697,0.816,0.469,0.0309398157113235,9,LSM7
OSBPL8,3.23243368976222e-06,0.350013002728938,0.551,0.257,0.0323049422954836,9,OSBPL8
SNRPD21,3.30644173667394e-06,0.310578337559437,0.939,0.693,0.0330445787163194,9,SNRPD2
EIF3G,3.3145338112115e-06,0.322554190912867,0.837,0.44,0.0331254509092477,9,EIF3G
BRK1,3.69310807381344e-06,0.311338709505856,0.959,0.69,0.0369089220896915,9,BRK1
TUFM1,3.70042572782288e-06,0.341274635510952,0.776,0.429,0.0369820547238619,9,TUFM
SLC16A31,3.75159205227804e-06,0.370299687091255,0.878,0.593,0.0374934109704668,9,SLC16A3
MZT2B1,3.87780228701806e-06,0.323495955809605,0.837,0.449,0.0387547560564585,9,MZT2B
DNAJC4,3.91540879551533e-06,0.255181024961454,0.592,0.231,0.0391305955023802,9,DNAJC4
ZNF3313,4.24492507586039e-06,0.381604329522658,0.633,0.292,0.0424237812081487,9,ZNF331
HM132,4.32000314668048e-06,0.267416823894454,0.571,0.232,0.0431741114479247,9,HM13
GSN2,4.50809759963073e-06,0.358799347419369,0.918,0.595,0.0450539274107095,9,GSN
FYB1,4.70549552187104e-06,0.34984037294014,0.796,0.434,0.0470267222455791,9,FYB
HOOK3,5.01202121021702e-06,0.254804751907046,0.551,0.216,0.0500901399749089,9,HOOK3
